,gender,race,g1freelunch,birthdate,z,y
3317,2.0,1.0,1.0,1979-11-30,0.0,569.6666666666666
1510,1.0,1.0,2.0,1980-02-11,0.0,577.6666666666666
681,2.0,1.0,1.0,1979-10-27,0.0,535.3333333333334
3304,1.0,1.0,2.0,1979-10-23,0.0,517.0
2728,1.0,1.0,2.0,1980-08-05,0.0,538.3333333333334
2218,1.0,1.0,2.0,1980-05-08,1.0,548.6666666666666
2194,2.0,1.0,2.0,1980-05-25,0.0,556.6666666666666
1986,2.0,1.0,2.0,1980-04-27,1.0,533.6666666666666
3292,1.0,2.0,1.0,1979-11-06,1.0,557.6666666666666
2045,2.0,1.0,1.0,1980-04-20,1.0,556.0
2867,2.0,2.0,2.0,1980-09-06,1.0,579.3333333333334
3380,1.0,2.0,1.0,1980-03-21,0.0,493.3333333333333
1780,1.0,2.0,1.0,1980-03-01,0.0,532.0
2286,1.0,2.0,2.0,1980-05-03,1.0,550.6666666666666
3484,2.0,1.0,1.0,1980-09-15,0.0,554.3333333333334
3459,1.0,1.0,2.0,1980-01-24,0.0,562.3333333333334
1328,1.0,1.0,2.0,1980-01-29,0.0,594.0
1875,2.0,2.0,1.0,1980-03-27,0.0,560.3333333333334
3338,1.0,1.0,1.0,1979-01-17,0.0,526.0
3450,2.0,1.0,2.0,1979-12-06,1.0,560.3333333333334
1047,2.0,1.0,2.0,1979-12-31,1.0,589.3333333333334
1814,2.0,1.0,2.0,1980-03-01,0.0,613.0
467,2.0,1.0,2.0,1979-06-19,0.0,520.6666666666666
1824,2.0,1.0,2.0,1980-03-10,0.0,524.3333333333334
2492,1.0,1.0,2.0,1980-06-30,1.0,582.3333333333334
4084,1.0,1.0,1.0,1980-03-21,0.0,541.3333333333334
2017,2.0,1.0,2.0,1980-03-23,0.0,524.0
2663,2.0,1.0,2.0,1980-07-06,0.0,559.6666666666666
2834,2.0,1.0,2.0,1980-08-03,0.0,522.3333333333334
4133,2.0,2.0,1.0,1980-03-10,0.0,495.6666666666667
3331,1.0,1.0,2.0,1979-12-26,0.0,591.3333333333334
3416,2.0,2.0,1.0,1979-07-16,0.0,484.3333333333333
4075,2.0,3.0,2.0,1979-08-13,1.0,567.6666666666666
1908,2.0,1.0,1.0,1980-02-18,0.0,502.0
1174,2.0,1.0,2.0,1980-01-11,1.0,585.6666666666666
771,1.0,1.0,2.0,1979-11-13,0.0,550.0
819,2.0,2.0,1.0,1979-11-22,0.0,513.3333333333334
312,1.0,2.0,1.0,1979-06-05,1.0,510.3333333333333
3086,1.0,2.0,2.0,1980-04-11,1.0,494.3333333333333
823,2.0,2.0,2.0,1979-11-27,0.0,542.3333333333334
525,1.0,1.0,2.0,1979-08-28,0.0,550.6666666666666
650,2.0,2.0,2.0,1979-10-25,1.0,502.3333333333333
3325,2.0,1.0,2.0,1979-11-06,1.0,532.6666666666666
1284,1.0,1.0,2.0,1980-03-12,1.0,607.0
582,2.0,1.0,2.0,1979-09-19,0.0,590.6666666666666
1883,1.0,1.0,2.0,1980-03-17,1.0,566.3333333333334
135,1.0,2.0,1.0,1979-08-09,0.0,494.0
1668,1.0,2.0,2.0,1980-07-26,0.0,551.6666666666666
3598,2.0,2.0,1.0,1980-09-16,0.0,529.3333333333334
3931,1.0,1.0,1.0,1978-11-12,0.0,493.6666666666667
2352,2.0,1.0,2.0,1980-06-18,1.0,546.3333333333334
2755,1.0,1.0,2.0,1980-07-01,0.0,558.6666666666666
1095,1.0,1.0,2.0,1979-12-24,0.0,489.6666666666667
3443,1.0,2.0,1.0,1979-02-15,0.0,496.6666666666667
3591,2.0,2.0,2.0,1980-05-01,1.0,539.6666666666666
3629,1.0,1.0,1.0,1979-04-03,0.0,585.0
3842,1.0,2.0,2.0,1980-02-20,1.0,545.6666666666666
2855,1.0,1.0,2.0,1980-09-05,0.0,517.3333333333334
3938,2.0,1.0,2.0,1980-08-06,0.0,523.0
62,2.0,2.0,2.0,1980-08-19,0.0,539.6666666666666
3663,1.0,2.0,2.0,1980-08-02,0.0,540.0
557,1.0,2.0,2.0,1979-08-08,1.0,549.0
1671,1.0,2.0,1.0,1980-07-16,0.0,529.3333333333334
79,2.0,2.0,1.0,1979-11-05,0.0,542.6666666666666
660,1.0,1.0,2.0,1979-10-08,1.0,592.3333333333334
1164,2.0,2.0,2.0,1980-01-04,1.0,587.3333333333334
3803,2.0,1.0,1.0,1980-08-04,1.0,580.3333333333334
3879,1.0,2.0,1.0,1979-10-04,0.0,485.3333333333333
3513,1.0,1.0,1.0,1979-12-28,0.0,529.6666666666666
1300,1.0,2.0,1.0,1980-06-03,0.0,501.6666666666667
3430,2.0,2.0,1.0,1980-09-24,0.0,529.0
3343,2.0,1.0,2.0,1980-01-12,1.0,561.0
511,2.0,1.0,1.0,1979-08-08,1.0,516.3333333333334
3287,1.0,2.0,1.0,1979-09-23,0.0,507.3333333333333
2606,2.0,1.0,1.0,1980-06-25,0.0,472.6666666666667
1450,2.0,2.0,1.0,1980-03-07,1.0,536.3333333333334
2142,1.0,1.0,2.0,1980-05-05,0.0,582.6666666666666
3165,1.0,2.0,1.0,1980-04-28,1.0,531.6666666666666
3063,1.0,2.0,1.0,1980-08-20,0.0,475.6666666666667
2886,2.0,1.0,2.0,1980-09-02,1.0,550.6666666666666
451,2.0,1.0,2.0,1979-05-09,1.0,558.3333333333334
2064,2.0,1.0,1.0,1979-04-15,1.0,538.6666666666666
2343,1.0,1.0,2.0,1980-06-03,0.0,540.6666666666666
924,2.0,1.0,2.0,1979-12-30,1.0,523.0
696,1.0,1.0,1.0,1979-11-10,0.0,556.6666666666666
2250,2.0,2.0,1.0,1980-05-11,1.0,498.3333333333333
1106,2.0,2.0,1.0,1980-12-18,1.0,530.6666666666666
3918,1.0,3.0,2.0,1980-06-02,1.0,520.6666666666666
3774,2.0,1.0,1.0,1980-05-03,0.0,507.0
3456,1.0,1.0,2.0,1979-08-14,1.0,482.6666666666667
2330,1.0,1.0,,1980-06-01,1.0,548.6666666666666
3083,2.0,2.0,2.0,1980-01-06,1.0,583.3333333333334
1503,2.0,2.0,1.0,1980-05-14,0.0,516.0
2433,1.0,1.0,2.0,1980-05-29,0.0,466.6666666666667
4122,1.0,1.0,2.0,1980-01-12,1.0,531.6666666666666
58,2.0,1.0,2.0,1980-06-25,1.0,630.3333333333334
1223,2.0,1.0,2.0,1980-01-13,1.0,599.6666666666666
433,1.0,1.0,1.0,1979-04-29,1.0,485.3333333333333
3984,2.0,1.0,2.0,1980-07-28,1.0,629.6666666666666
3445,1.0,1.0,2.0,1979-07-17,0.0,549.0
1899,1.0,1.0,2.0,1980-03-24,1.0,554.6666666666666
923,1.0,2.0,1.0,1979-12-25,0.0,472.6666666666667
631,1.0,1.0,2.0,1979-09-12,1.0,553.0
1565,2.0,1.0,,1980-02-04,0.0,527.3333333333334
3655,1.0,2.0,2.0,1980-07-21,0.0,501.3333333333333
3489,2.0,1.0,2.0,1980-05-12,1.0,611.3333333333334
2219,1.0,3.0,2.0,1980-05-14,0.0,598.6666666666666
3460,1.0,1.0,1.0,1980-07-27,1.0,551.0
434,1.0,1.0,1.0,1979-04-07,0.0,493.0
1375,1.0,2.0,1.0,1980-03-15,1.0,512.0
1683,1.0,2.0,2.0,1980-07-25,0.0,489.6666666666667
1826,1.0,1.0,1.0,1980-03-01,0.0,545.3333333333334
2486,1.0,1.0,2.0,1980-06-17,1.0,562.3333333333334
3750,1.0,1.0,2.0,1979-05-11,0.0,633.6666666666666
3158,2.0,2.0,1.0,1980-03-29,0.0,567.0
4047,1.0,1.0,2.0,1979-11-21,0.0,540.3333333333334
4032,2.0,2.0,1.0,1979-09-09,0.0,531.3333333333334
3537,1.0,1.0,1.0,1979-02-03,1.0,503.3333333333333
551,1.0,2.0,2.0,1980-07-30,1.0,560.3333333333334
4207,2.0,1.0,1.0,1979-07-09,0.0,510.6666666666667
2217,2.0,1.0,2.0,1980-05-06,1.0,606.6666666666666
3683,1.0,1.0,2.0,1979-12-19,1.0,581.0
376,2.0,2.0,1.0,1979-11-16,0.0,531.3333333333334
692,1.0,1.0,2.0,1979-11-10,0.0,520.0
2699,1.0,1.0,2.0,1980-08-05,1.0,532.6666666666666
2469,2.0,1.0,,1980-07-30,1.0,506.3333333333333
323,1.0,1.0,1.0,1979-02-28,1.0,541.6666666666666
2075,1.0,1.0,1.0,1980-04-24,0.0,499.0
1697,2.0,3.0,2.0,1980-01-26,0.0,541.0
163,1.0,1.0,1.0,1979-12-12,0.0,563.3333333333334
3971,1.0,2.0,2.0,1980-05-31,0.0,492.3333333333333
3634,2.0,1.0,2.0,1979-12-26,0.0,550.6666666666666
3814,1.0,2.0,1.0,1979-11-29,0.0,488.3333333333333
2353,2.0,1.0,2.0,1980-06-18,1.0,584.0
2297,1.0,2.0,1.0,1980-04-20,0.0,521.3333333333334
1557,1.0,2.0,1.0,1980-02-05,0.0,523.0
3969,1.0,1.0,2.0,1979-10-28,0.0,516.0
652,2.0,1.0,2.0,1979-09-29,0.0,525.0
656,1.0,1.0,2.0,1979-12-03,1.0,529.0
3243,1.0,1.0,2.0,1980-05-01,0.0,502.3333333333333
1426,2.0,1.0,2.0,1980-10-04,1.0,629.0
2395,2.0,1.0,2.0,1980-06-29,0.0,505.6666666666667
3348,1.0,4.0,2.0,1980-03-09,0.0,480.6666666666667
1424,2.0,2.0,2.0,1980-04-22,0.0,525.6666666666666
641,1.0,1.0,1.0,1979-10-17,0.0,553.3333333333334
77,2.0,1.0,1.0,1979-01-02,0.0,531.0
911,1.0,1.0,2.0,1979-12-28,1.0,619.3333333333334
3087,2.0,2.0,2.0,1980-09-20,1.0,566.3333333333334
908,1.0,1.0,2.0,1979-11-30,1.0,634.3333333333334
1493,1.0,1.0,2.0,1980-02-18,0.0,567.6666666666666
2197,2.0,1.0,2.0,1980-04-09,1.0,503.6666666666667
1730,1.0,1.0,1.0,1980-02-06,1.0,569.6666666666666
990,1.0,1.0,2.0,1979-11-30,0.0,551.6666666666666
2844,1.0,1.0,2.0,1980-08-26,1.0,604.6666666666666
2455,2.0,2.0,1.0,1980-05-24,0.0,496.0
3711,2.0,1.0,1.0,1980-05-26,0.0,575.6666666666666
747,2.0,1.0,2.0,1979-11-12,0.0,579.6666666666666
1136,1.0,1.0,2.0,1980-01-12,0.0,546.6666666666666
2109,1.0,2.0,2.0,1980-04-15,1.0,555.6666666666666
3282,1.0,1.0,2.0,1979-07-12,1.0,519.0
2963,1.0,2.0,1.0,1980-09-13,0.0,466.3333333333333
3584,2.0,1.0,2.0,1979-11-10,0.0,615.6666666666666
2237,1.0,1.0,2.0,1980-05-26,0.0,570.3333333333334
2069,2.0,2.0,1.0,1980-03-30,0.0,524.0
3268,1.0,1.0,2.0,1981-03-19,0.0,602.3333333333334
638,1.0,1.0,2.0,1979-10-15,0.0,591.0
3223,2.0,1.0,2.0,1980-04-03,0.0,509.0
1922,1.0,1.0,2.0,1979-11-11,0.0,578.0
2565,2.0,1.0,2.0,1980-07-05,1.0,622.0
955,1.0,1.0,2.0,1979-12-06,1.0,609.0
2104,1.0,1.0,2.0,1980-04-10,0.0,531.3333333333334
1654,2.0,2.0,1.0,1980-07-11,1.0,513.0
3628,2.0,1.0,2.0,1979-01-09,0.0,526.3333333333334
3960,2.0,2.0,1.0,1980-02-28,0.0,466.0
1175,2.0,1.0,2.0,1980-01-12,0.0,583.6666666666666
1867,2.0,1.0,2.0,1980-03-28,1.0,524.3333333333334
3306,1.0,1.0,2.0,1980-02-01,0.0,532.6666666666666
2389,2.0,1.0,2.0,1980-06-02,1.0,637.3333333333334
4118,1.0,1.0,2.0,1980-08-04,0.0,497.6666666666667
942,2.0,1.0,1.0,1979-11-26,0.0,510.0
1311,2.0,1.0,2.0,1980-01-23,0.0,538.6666666666666
1266,1.0,2.0,2.0,1980-02-21,0.0,579.6666666666666
3026,1.0,1.0,2.0,1980-09-03,1.0,526.3333333333334
4012,1.0,1.0,1.0,1979-08-28,0.0,546.6666666666666
2520,2.0,1.0,2.0,1980-07-14,0.0,588.0
1108,1.0,2.0,1.0,1979-11-05,0.0,527.6666666666666
1295,1.0,1.0,2.0,1980-01-06,1.0,589.3333333333334
794,1.0,1.0,2.0,1979-11-13,0.0,532.6666666666666
436,1.0,1.0,1.0,1979-04-26,0.0,513.0
1648,1.0,2.0,1.0,1980-07-16,0.0,482.6666666666667
2108,2.0,2.0,1.0,1980-04-14,0.0,516.6666666666666
4015,1.0,2.0,1.0,1979-06-04,1.0,521.6666666666666
2749,1.0,1.0,2.0,1980-08-26,0.0,586.0
3367,2.0,2.0,2.0,1980-06-25,0.0,502.6666666666667
1974,1.0,1.0,2.0,1980-04-08,1.0,626.3333333333334
909,2.0,1.0,1.0,1979-10-07,1.0,527.0
1504,1.0,1.0,2.0,1980-02-29,0.0,599.0
2248,1.0,1.0,2.0,1980-05-09,0.0,568.3333333333334
1115,2.0,2.0,2.0,1979-11-10,0.0,516.6666666666666
2316,1.0,1.0,1.0,1980-04-30,1.0,519.0
1458,1.0,1.0,2.0,1980-02-18,1.0,634.3333333333334
3483,2.0,2.0,1.0,1980-08-02,1.0,530.6666666666666
2970,2.0,2.0,2.0,1980-09-27,1.0,611.6666666666666
888,1.0,1.0,2.0,1979-12-07,1.0,644.3333333333334
565,1.0,1.0,2.0,1979-09-17,1.0,599.6666666666666
2826,1.0,1.0,1.0,1980-08-08,0.0,498.0
1368,1.0,1.0,2.0,1980-01-03,0.0,533.3333333333334
1622,2.0,1.0,2.0,1980-02-14,0.0,572.6666666666666
439,2.0,2.0,1.0,1979-08-09,0.0,514.6666666666666
472,1.0,1.0,1.0,1979-06-28,0.0,545.3333333333334
2641,2.0,2.0,2.0,1980-07-09,1.0,624.6666666666666
3687,2.0,1.0,2.0,1979-11-23,1.0,606.0
2498,2.0,1.0,2.0,1980-07-22,0.0,522.6666666666666
2777,2.0,1.0,2.0,1980-08-18,1.0,570.3333333333334
1456,1.0,1.0,1.0,1980-02-05,1.0,543.3333333333334
1240,2.0,2.0,2.0,1980-09-10,0.0,539.6666666666666
560,1.0,1.0,,1979-09-05,0.0,545.6666666666666
2936,1.0,1.0,2.0,1980-09-10,1.0,550.3333333333334
479,2.0,1.0,1.0,1979-06-21,1.0,500.6666666666667
3177,1.0,1.0,2.0,1980-04-04,1.0,505.0
484,1.0,1.0,2.0,1979-07-20,0.0,516.6666666666666
1264,2.0,1.0,2.0,1980-05-04,1.0,612.0
1865,2.0,1.0,2.0,1980-03-21,0.0,529.3333333333334
3476,1.0,1.0,2.0,1980-04-15,1.0,515.6666666666666
1212,1.0,2.0,1.0,1980-02-05,1.0,510.6666666666667
1965,2.0,2.0,1.0,1980-04-04,1.0,574.6666666666666
1347,1.0,2.0,2.0,1980-03-17,0.0,505.3333333333333
2542,2.0,1.0,1.0,1980-07-12,1.0,580.6666666666666
2350,2.0,1.0,2.0,1980-06-16,0.0,533.6666666666666
3576,1.0,2.0,1.0,1979-04-24,1.0,482.3333333333333
4214,1.0,2.0,2.0,1978-03-15,0.0,519.3333333333334
3787,1.0,2.0,1.0,1980-01-18,0.0,537.3333333333334
555,1.0,1.0,2.0,1979-08-28,0.0,502.6666666666667
424,2.0,1.0,1.0,1979-04-28,1.0,516.3333333333334
1268,1.0,1.0,2.0,1980-06-29,1.0,583.0
63,2.0,1.0,1.0,1980-06-15,1.0,610.6666666666666
1376,1.0,2.0,1.0,1980-03-20,0.0,526.0
850,1.0,1.0,1.0,1979-12-10,1.0,505.6666666666667
4198,2.0,2.0,1.0,1980-10-22,0.0,557.6666666666666
2489,2.0,1.0,2.0,1980-06-25,0.0,582.0
1210,2.0,1.0,2.0,1980-01-29,0.0,561.0
2996,2.0,1.0,2.0,1980-09-11,0.0,518.3333333333334
2569,2.0,1.0,1.0,1980-07-04,1.0,525.0
1925,2.0,2.0,2.0,1980-09-10,0.0,526.3333333333334
4213,1.0,1.0,1.0,1980-06-24,1.0,539.0
3732,1.0,2.0,1.0,1979-02-28,1.0,484.3333333333333
2181,1.0,1.0,2.0,1980-04-14,1.0,574.3333333333334
804,1.0,2.0,2.0,1979-11-23,0.0,480.6666666666667
3924,1.0,2.0,2.0,1979-06-02,0.0,606.3333333333334
3151,1.0,2.0,1.0,1980-01-08,0.0,500.6666666666667
3847,2.0,1.0,2.0,1980-04-02,1.0,608.3333333333334
78,2.0,1.0,1.0,1980-07-09,1.0,565.3333333333334
1599,1.0,1.0,,1980-02-03,1.0,541.6666666666666
1874,1.0,1.0,1.0,1980-09-08,0.0,514.0
412,1.0,2.0,2.0,1979-12-27,0.0,507.0
1758,2.0,1.0,1.0,1980-03-10,0.0,506.6666666666667
344,1.0,2.0,1.0,1979-09-03,0.0,485.6666666666667
1177,2.0,2.0,1.0,1980-01-30,0.0,602.6666666666666
3544,2.0,2.0,1.0,1979-11-10,1.0,495.0
336,2.0,2.0,1.0,1979-07-28,0.0,494.3333333333333
3473,1.0,1.0,1.0,1980-03-30,0.0,548.0
2313,2.0,1.0,2.0,1980-04-25,0.0,558.3333333333334
2507,1.0,1.0,2.0,1980-07-23,1.0,545.3333333333334
3962,2.0,2.0,1.0,1980-03-03,0.0,531.3333333333334
2791,1.0,1.0,2.0,1980-09-02,0.0,505.3333333333333
2698,2.0,1.0,2.0,1980-08-04,1.0,555.3333333333334
1159,1.0,1.0,2.0,1980-02-01,1.0,587.6666666666666
1741,1.0,2.0,1.0,1980-08-12,1.0,499.6666666666667
1436,1.0,1.0,1.0,1980-02-07,1.0,525.3333333333334
860,2.0,2.0,1.0,1979-11-16,0.0,492.6666666666667
3155,1.0,1.0,2.0,1980-04-21,0.0,592.6666666666666
2651,2.0,1.0,2.0,1980-06-10,1.0,560.0
1856,1.0,1.0,1.0,1980-03-13,0.0,498.3333333333333
4164,1.0,1.0,2.0,1980-04-12,0.0,595.3333333333334
441,2.0,1.0,1.0,1979-04-21,0.0,516.6666666666666
1641,2.0,1.0,2.0,1980-01-05,1.0,617.3333333333334
2943,1.0,2.0,2.0,1980-08-27,1.0,513.6666666666666
1842,1.0,1.0,2.0,1980-02-26,0.0,584.0
1460,2.0,2.0,1.0,1980-04-30,0.0,488.3333333333333
174,1.0,2.0,1.0,1978-07-28,0.0,545.0
2348,1.0,2.0,1.0,1980-06-15,0.0,559.0
3002,1.0,1.0,2.0,1980-09-23,0.0,582.3333333333334
104,1.0,1.0,1.0,1980-09-20,0.0,558.6666666666666
1508,2.0,1.0,1.0,1980-01-24,1.0,502.6666666666667
768,1.0,1.0,1.0,1979-11-06,1.0,516.6666666666666
30,2.0,1.0,2.0,1978-11-21,1.0,586.3333333333334
1215,2.0,2.0,1.0,1980-01-27,0.0,495.0
2268,2.0,1.0,2.0,1980-05-17,1.0,571.6666666666666
3389,2.0,1.0,1.0,1980-02-28,1.0,545.3333333333334
3363,1.0,2.0,1.0,1980-05-03,1.0,544.0
1918,2.0,2.0,1.0,1980-03-06,0.0,508.0
1978,2.0,1.0,2.0,1980-04-15,0.0,570.0
3224,1.0,2.0,1.0,1980-07-05,0.0,489.3333333333333
3232,1.0,1.0,2.0,1980-04-26,0.0,463.3333333333333
880,2.0,1.0,1.0,1979-12-18,1.0,625.6666666666666
4049,2.0,1.0,1.0,1979-12-04,1.0,519.0
1564,1.0,1.0,2.0,1980-02-23,0.0,590.0
1866,1.0,1.0,1.0,1980-03-25,1.0,533.0
2083,2.0,1.0,1.0,1980-04-14,1.0,565.0
1429,2.0,1.0,2.0,1980-01-06,1.0,569.0
4040,1.0,2.0,1.0,1979-06-21,1.0,492.6666666666667
2212,2.0,1.0,2.0,1980-05-05,1.0,555.0
2195,1.0,1.0,2.0,1980-05-07,1.0,587.3333333333334
2453,1.0,2.0,2.0,1980-05-19,0.0,492.6666666666667
2647,1.0,2.0,1.0,1980-07-17,1.0,502.3333333333333
1834,2.0,2.0,1.0,1980-09-25,0.0,538.0
2362,2.0,1.0,1.0,1980-06-26,0.0,520.6666666666666
2999,2.0,1.0,2.0,1980-09-25,1.0,563.0
618,1.0,1.0,2.0,1979-09-18,1.0,606.3333333333334
599,1.0,2.0,1.0,1979-09-19,0.0,557.3333333333334
3680,1.0,2.0,1.0,1979-08-20,1.0,526.6666666666666
2245,1.0,1.0,2.0,1980-05-07,0.0,610.3333333333334
4019,1.0,2.0,1.0,1980-03-29,0.0,465.6666666666667
325,1.0,1.0,2.0,1979-02-01,0.0,519.6666666666666
1234,2.0,1.0,1.0,1980-01-18,0.0,481.3333333333333
3621,1.0,1.0,2.0,1979-10-02,1.0,553.3333333333334
3125,2.0,1.0,2.0,1980-01-27,0.0,577.0
2409,1.0,1.0,2.0,1980-06-06,1.0,531.0
2318,2.0,1.0,2.0,1980-05-17,1.0,525.3333333333334
3547,1.0,2.0,1.0,1980-02-05,1.0,549.6666666666666
3029,1.0,1.0,2.0,1980-08-05,1.0,514.6666666666666
2460,1.0,2.0,1.0,1980-04-09,0.0,467.0
1204,2.0,1.0,1.0,1980-01-28,0.0,532.0
2411,1.0,1.0,1.0,1980-06-03,1.0,539.0
210,1.0,1.0,1.0,1978-11-18,0.0,553.0
2866,1.0,1.0,1.0,1980-09-04,1.0,522.6666666666666
1778,2.0,1.0,2.0,1980-03-29,0.0,573.0
531,1.0,1.0,1.0,1979-08-27,1.0,556.3333333333334
2845,1.0,1.0,1.0,1980-08-31,1.0,529.0
483,1.0,1.0,2.0,1979-09-14,0.0,560.0
2666,2.0,1.0,2.0,1980-07-13,0.0,575.3333333333334
2923,1.0,1.0,1.0,1980-08-02,0.0,539.6666666666666
2383,1.0,1.0,1.0,1980-06-22,1.0,567.0
3912,2.0,2.0,1.0,1979-06-09,1.0,530.0
1781,2.0,1.0,2.0,1980-03-02,1.0,589.0
1396,1.0,2.0,1.0,1980-01-18,1.0,537.6666666666666
2991,2.0,1.0,2.0,1980-09-30,0.0,563.3333333333334
4163,1.0,1.0,2.0,1980-04-07,1.0,525.3333333333334
2111,2.0,2.0,1.0,1980-04-15,0.0,492.6666666666667
8,1.0,1.0,1.0,1980-09-22,1.0,582.6666666666666
1591,1.0,2.0,2.0,1980-05-22,0.0,576.6666666666666
2139,2.0,1.0,2.0,1980-05-30,0.0,546.6666666666666
1481,2.0,1.0,2.0,1980-02-10,0.0,516.0
1262,1.0,1.0,2.0,1980-01-22,1.0,628.6666666666666
1022,1.0,1.0,1.0,1979-12-14,0.0,481.0
838,1.0,1.0,1.0,1979-11-22,1.0,505.0
28,1.0,2.0,1.0,1980-08-12,1.0,499.6666666666667
1329,1.0,2.0,2.0,1980-03-10,1.0,556.6666666666666
3184,1.0,2.0,1.0,1980-02-14,0.0,466.0
1131,2.0,2.0,1.0,1980-01-01,0.0,499.0
48,2.0,1.0,2.0,1980-01-22,0.0,582.0
974,2.0,2.0,1.0,1979-12-03,1.0,490.3333333333333
3679,2.0,1.0,2.0,1980-01-14,0.0,524.3333333333334
3604,2.0,1.0,2.0,1980-08-27,1.0,540.6666666666666
1453,2.0,1.0,1.0,1980-05-07,1.0,516.0
2841,1.0,1.0,2.0,1980-08-31,1.0,609.0
1806,1.0,1.0,2.0,1980-03-26,0.0,527.0
3668,2.0,1.0,2.0,1980-04-07,1.0,547.0
3919,2.0,2.0,2.0,1980-04-02,1.0,543.3333333333334
3379,1.0,2.0,1.0,1980-02-13,1.0,512.6666666666666
3832,2.0,1.0,1.0,1979-11-28,1.0,570.0
3234,1.0,2.0,1.0,1980-02-17,0.0,509.3333333333333
1890,2.0,1.0,1.0,1980-02-10,1.0,548.0
2147,1.0,1.0,2.0,1980-05-07,0.0,519.6666666666666
1894,1.0,1.0,2.0,1980-02-29,0.0,508.6666666666667
4115,1.0,1.0,2.0,1980-04-22,0.0,561.6666666666666
1553,1.0,2.0,2.0,1980-06-08,1.0,477.3333333333333
349,1.0,2.0,1.0,1979-09-08,1.0,541.0
112,2.0,1.0,1.0,1979-12-30,0.0,565.3333333333334
1851,1.0,2.0,1.0,1980-09-22,0.0,466.6666666666667
49,2.0,1.0,2.0,1980-08-12,0.0,567.0
3024,1.0,2.0,1.0,1980-01-11,1.0,480.6666666666667
3945,1.0,1.0,1.0,1980-07-09,1.0,510.0
3749,1.0,2.0,2.0,1980-02-04,0.0,546.6666666666666
2491,2.0,1.0,1.0,1980-05-18,0.0,584.3333333333334
4044,2.0,1.0,1.0,1979-11-20,0.0,502.0
2042,1.0,2.0,1.0,1980-04-15,0.0,566.6666666666666
2493,1.0,1.0,2.0,1980-06-28,0.0,513.3333333333334
4124,1.0,1.0,2.0,1980-07-06,0.0,528.3333333333334
345,1.0,1.0,1.0,1979-09-08,0.0,517.0
3468,1.0,1.0,2.0,1980-07-10,1.0,621.6666666666666
244,2.0,2.0,1.0,1979-01-01,0.0,502.0
2560,2.0,1.0,2.0,1980-06-24,1.0,548.0
1147,2.0,1.0,1.0,1980-01-13,0.0,518.6666666666666
2539,2.0,2.0,1.0,1980-06-19,1.0,500.6666666666667
469,2.0,1.0,1.0,1979-06-29,0.0,546.3333333333334
262,2.0,2.0,1.0,1979-03-05,0.0,518.3333333333334
3255,2.0,1.0,2.0,1980-05-16,0.0,583.0
447,2.0,1.0,2.0,1979-05-26,0.0,517.0
3499,2.0,2.0,1.0,1980-02-29,1.0,515.3333333333334
3796,1.0,1.0,1.0,1980-09-01,1.0,522.0
3707,2.0,1.0,2.0,1980-01-27,0.0,565.0
